id,kk_id,nik,nama_lengkap,tempat_lahir,tgl_lahir,jenis_kelamin,gol_darah,agama,status_kawin,shdk,pendidikan,pekerjaan,nama_ayah,nama_ibu,status_dasar,catatan
penduduk-872,kk-173,32010106200872,Siti Prasetyo,Bogor,1956-01-09,PEREMPUAN,B,KRISTEN,BELUM KAWIN,ANAK,SMA / SEDERAJAT,Wiraswasta,Ayah Siti,Ibu Siti,PINDAH,
penduduk-873,kk-173,32010146620873,Gunawan Santoso,Bogor,1955-03-08,LAKI-LAKI,O,ISLAM,CERAI HIDUP,FAMILI LAIN,SD / SEDERAJAT,Buruh,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-874,kk-173,32010111010874,Lukman Rahayu,Bogor,1972-02-01,PEREMPUAN,B,KRISTEN,KAWIN,ISTRI,D1 / D2 / D3,Pedagang,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-875,kk-173,32010190650875,Sari Prasetyo,Bogor,1975-07-22,LAKI-LAKI,A,HINDU,CERAI HIDUP,MERTUA,S3,Perawat,Ayah Sari,Ibu Sari,PINDAH,
penduduk-876,kk-174,32010112320876,Lukman Sari,Bogor,1976-12-15,LAKI-LAKI,AB,HINDU,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Tidak Bekerja,,,MATI,
penduduk-877,kk-174,32010150440877,Budi Sari,Bogor,1993-12-18,LAKI-LAKI,-,BUDDHA,KAWIN,ISTRI,SD / SEDERAJAT,Wiraswasta,Ayah Budi,Ibu Budi,HIDUP,
penduduk-878,kk-174,32010183670878,Omar Sari,Bogor,1960-07-22,PEREMPUAN,B,KRISTEN,BELUM KAWIN,CUCU,SD / SEDERAJAT,Karyawan Swasta,Ayah Omar,Ibu Omar,MATI,
penduduk-879,kk-174,32010115670879,Nur Wijaya,Bogor,1956-01-24,LAKI-LAKI,-,KRISTEN,CERAI HIDUP,SUAMI,TIDAK / BELUM SEKOLAH,Tidak Bekerja,Ayah Nur,Ibu Nur,PINDAH,
penduduk-880,kk-174,32010171840880,Fitri Sari,Bogor,1950-01-09,LAKI-LAKI,A,HINDU,CERAI MATI,FAMILI LAIN,SMA / SEDERAJAT,Buruh,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-881,kk-174,32010197260881,Tono Sari,Bogor,2008-01-17,PEREMPUAN,AB,ISLAM,CERAI MATI,ANAK,D1 / D2 / D3,Karyawan Swasta,Ayah Tono,Ibu Tono,HIDUP,
penduduk-882,kk-174,32010143290882,Tono Sari,Bogor,1949-05-14,LAKI-LAKI,O,KRISTEN,BELUM KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Pedagang,Ayah Tono,Ibu Tono,HIDUP,
penduduk-883,kk-175,32010126960883,Ahmad Hidayat,Bogor,1957-11-13,LAKI-LAKI,-,ISLAM,KAWIN,KEPALA KELUARGA,S2,Petani,,,HIDUP,
penduduk-884,kk-175,32010194950884,Budi Hidayati,Bogor,1952-08-20,LAKI-LAKI,O,BUDDHA,CERAI MATI,MERTUA,SMP / SEDERAJAT,Guru,Ayah Budi,Ibu Budi,HIDUP,
penduduk-885,kk-175,32010192010885,Putri Sari,Bogor,1991-09-22,LAKI-LAKI,O,KATOLIK,CERAI HIDUP,ORANG TUA,BELUM TAMAT SD,Pedagang,Ayah Putri,Ibu Putri,HIDUP,
penduduk-886,kk-176,32010188770886,Kartika Wulandari,Bogor,1963-10-17,LAKI-LAKI,B,BUDDHA,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Buruh,,,PINDAH,
penduduk-887,kk-176,32010142700887,Maya Sari,Bogor,1981-06-18,LAKI-LAKI,B,BUDDHA,CERAI HIDUP,MERTUA,D4 / S1,Pelajar/Mahasiswa,Ayah Maya,Ibu Maya,PINDAH,
penduduk-888,kk-176,32010134650888,Maya Wibowo,Bogor,1953-09-20,LAKI-LAKI,AB,BUDDHA,CERAI MATI,ANAK,SMA / SEDERAJAT,Wiraswasta,Ayah Maya,Ibu Maya,HIDUP,
penduduk-889,kk-176,32010178670889,Budi Kurniawan,Bogor,1990-08-20,PEREMPUAN,O,ISLAM,BELUM KAWIN,MERTUA,SMP / SEDERAJAT,Perawat,Ayah Budi,Ibu Budi,HIDUP,
penduduk-890,kk-176,32010120630890,Putri Sari,Bogor,1949-10-20,PEREMPUAN,O,HINDU,BELUM KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,Petani,Ayah Putri,Ibu Putri,HIDUP,
penduduk-891,kk-177,32010199960891,Joko Rahayu,Bogor,1960-01-24,LAKI-LAKI,O,ISLAM,KAWIN,KEPALA KELUARGA,BELUM TAMAT SD,Karyawan Swasta,,,MATI,
penduduk-892,kk-177,32010183870892,Lukman Saputra,Bogor,1974-06-07,LAKI-LAKI,AB,HINDU,KAWIN,CUCU,SD / SEDERAJAT,Wiraswasta,Ayah Lukman,Ibu Lukman,PINDAH,
penduduk-893,kk-177,32010137260893,Nur Prasetyo,Bogor,1968-04-15,PEREMPUAN,O,ISLAM,CERAI HIDUP,CUCU,SMA / SEDERAJAT,PNS,Ayah Nur,Ibu Nur,HIDUP,
penduduk-894,kk-177,32010167850894,Putri Lestari,Bogor,1957-09-12,PEREMPUAN,-,KONGHUCU,BELUM KAWIN,CUCU,S2,Perawat,Ayah Putri,Ibu Putri,HIDUP,
penduduk-895,kk-177,32010135590895,Indra Hidayati,Bogor,2015-04-02,LAKI-LAKI,B,HINDU,CERAI HIDUP,SUAMI,TIDAK / BELUM SEKOLAH,Buruh,Ayah Indra,Ibu Indra,HIDUP,
penduduk-896,kk-177,32010149240896,Lukman Saputra,Bogor,1958-10-16,LAKI-LAKI,O,KRISTEN,CERAI HIDUP,SUAMI,D1 / D2 / D3,Petani,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-897,kk-178,32010126220897,Kartika Prasetyo,Bogor,1983-07-23,LAKI-LAKI,B,ISLAM,KAWIN,KEPALA KELUARGA,D4 / S1,Dokter,,,HIDUP,
penduduk-898,kk-178,32010150190898,Dewi Hidayati,Bogor,1994-04-11,LAKI-LAKI,B,HINDU,CERAI HIDUP,MERTUA,SMP / SEDERAJAT,Petani,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-899,kk-178,32010158720899,Joko Wijaya,Bogor,1999-02-23,LAKI-LAKI,O,KRISTEN,CERAI MATI,ISTRI,S3,Guru,Ayah Joko,Ibu Joko,HIDUP,
penduduk-900,kk-178,32010147550900,Putri Indrawati,Bogor,1999-06-13,LAKI-LAKI,A,ISLAM,KAWIN,SUAMI,SMA / SEDERAJAT,Guru,Ayah Putri,Ibu Putri,HIDUP,
penduduk-901,kk-178,32010160460901,Umi Wijaya,Bogor,1957-02-20,PEREMPUAN,A,HINDU,KAWIN,CUCU,SMP / SEDERAJAT,Guru,Ayah Umi,Ibu Umi,HIDUP,
penduduk-902,kk-178,32010104410902,Tono Sari,Bogor,1995-02-24,PEREMPUAN,B,BUDDHA,BELUM KAWIN,CUCU,S2,Pelajar/Mahasiswa,Ayah Tono,Ibu Tono,HIDUP,
penduduk-903,kk-178,32010166470903,Fitri Rahayu,Bogor,2020-12-01,LAKI-LAKI,A,KONGHUCU,KAWIN,ISTRI,TIDAK / BELUM SEKOLAH,Wiraswasta,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-904,kk-179,32010158080904,Fitri Rahayu,Bogor,1971-08-01,LAKI-LAKI,O,BUDDHA,KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Tidak Bekerja,,,HIDUP,
penduduk-905,kk-179,32010125950905,Lukman Wulandari,Bogor,1951-05-21,LAKI-LAKI,B,BUDDHA,BELUM KAWIN,SUAMI,TIDAK / BELUM SEKOLAH,Pedagang,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-906,kk-179,32010172780906,Lukman Rahayu,Bogor,1957-02-28,LAKI-LAKI,O,KRISTEN,CERAI MATI,KEPALA KELUARGA,SMA / SEDERAJAT,Wiraswasta,Ayah Lukman,Ibu Lukman,MATI,
penduduk-907,kk-179,32010113020907,Omar Lestari,Bogor,2008-09-22,LAKI-LAKI,O,KONGHUCU,KAWIN,MERTUA,TIDAK / BELUM SEKOLAH,Wiraswasta,Ayah Omar,Ibu Omar,HIDUP,
penduduk-908,kk-180,32010136460908,Eko Lestari,Bogor,1949-02-28,LAKI-LAKI,A,KATOLIK,KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Dokter,,,HIDUP,
penduduk-909,kk-180,32010121230909,Indra Saputra,Bogor,1980-01-22,LAKI-LAKI,A,KRISTEN,CERAI HIDUP,SUAMI,S2,Pedagang,Ayah Indra,Ibu Indra,HIDUP,
penduduk-910,kk-180,32010180650910,Omar Sari,Bogor,1957-10-24,LAKI-LAKI,B,ISLAM,BELUM KAWIN,FAMILI LAIN,D1 / D2 / D3,Perawat,Ayah Omar,Ibu Omar,HIDUP,
penduduk-911,kk-181,32010176010911,Maya Sari,Bogor,2006-06-15,LAKI-LAKI,AB,KATOLIK,KAWIN,KEPALA KELUARGA,S3,Dokter,,,HIDUP,
penduduk-912,kk-181,32010115330912,Gunawan Wibowo,Bogor,1990-03-12,PEREMPUAN,O,KATOLIK,KAWIN,FAMILI LAIN,BELUM TAMAT SD,PNS,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-913,kk-181,32010141740913,Lukman Wibowo,Bogor,1951-10-21,PEREMPUAN,A,ISLAM,CERAI HIDUP,ISTRI,BELUM TAMAT SD,Dokter,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-914,kk-181,32010184100914,Siti Sari,Bogor,1992-12-21,LAKI-LAKI,B,KRISTEN,CERAI HIDUP,MENANTU,SMP / SEDERAJAT,Wiraswasta,Ayah Siti,Ibu Siti,MATI,
penduduk-915,kk-181,32010148590915,Kartika Rahayu,Bogor,1977-05-20,PEREMPUAN,B,HINDU,BELUM KAWIN,KEPALA KELUARGA,D4 / S1,Buruh,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-916,kk-181,32010178390916,Omar Purnomo,Bogor,1967-07-23,PEREMPUAN,O,BUDDHA,BELUM KAWIN,SUAMI,D1 / D2 / D3,Dokter,Ayah Omar,Ibu Omar,HIDUP,
penduduk-917,kk-181,32010149260917,Omar Purnomo,Bogor,1991-07-04,PEREMPUAN,O,KRISTEN,BELUM KAWIN,ISTRI,TIDAK / BELUM SEKOLAH,Perawat,Ayah Omar,Ibu Omar,HIDUP,
penduduk-918,kk-182,32010158170918,Kartika Sari,Bogor,2002-03-04,LAKI-LAKI,O,ISLAM,KAWIN,KEPALA KELUARGA,S3,Petani,,,HIDUP,
penduduk-919,kk-182,32010120740919,Fitri Prasetyo,Bogor,1959-12-13,LAKI-LAKI,A,KONGHUCU,CERAI MATI,SUAMI,SMP / SEDERAJAT,PNS,Ayah Fitri,Ibu Fitri,PINDAH,
penduduk-920,kk-182,32010196360920,Putri Indrawati,Bogor,1970-04-07,PEREMPUAN,AB,KATOLIK,CERAI HIDUP,MERTUA,SMA / SEDERAJAT,Guru,Ayah Putri,Ibu Putri,MATI,
penduduk-921,kk-182,32010181800921,Joko Wijaya,Bogor,1971-04-16,PEREMPUAN,A,KONGHUCU,BELUM KAWIN,ORANG TUA,SMA / SEDERAJAT,Pedagang,Ayah Joko,Ibu Joko,HIDUP,
penduduk-922,kk-182,32010185240922,Gunawan Wibowo,Bogor,2014-01-27,PEREMPUAN,AB,KONGHUCU,BELUM KAWIN,FAMILI LAIN,S2,PNS,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-923,kk-183,32010155880923,Hani Sari,Bogor,1970-03-04,LAKI-LAKI,-,ISLAM,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Tidak Bekerja,,,HIDUP,
penduduk-924,kk-183,32010160580924,Siti Sari,Bogor,1964-10-15,LAKI-LAKI,AB,KATOLIK,KAWIN,FAMILI LAIN,S2,PNS,Ayah Siti,Ibu Siti,HIDUP,
penduduk-925,kk-183,32010185440925,Lukman Wibowo,Bogor,2014-11-13,LAKI-LAKI,B,KATOLIK,BELUM KAWIN,ANAK,S2,Karyawan Swasta,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-926,kk-183,32010198090926,Fitri Rahayu,Bogor,1992-12-23,PEREMPUAN,AB,KONGHUCU,BELUM KAWIN,ISTRI,D4 / S1,Karyawan Swasta,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-927,kk-183,32010160890927,Dewi Purnomo,Bogor,1999-07-15,LAKI-LAKI,AB,HINDU,CERAI HIDUP,CUCU,BELUM TAMAT SD,Dokter,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-928,kk-183,32010169320928,Sari Purnomo,Bogor,1951-09-16,PEREMPUAN,O,ISLAM,CERAI HIDUP,MERTUA,BELUM TAMAT SD,Petani,Ayah Sari,Ibu Sari,HIDUP,
penduduk-929,kk-184,32010130910929,Hani Hidayati,Bogor,1966-12-09,LAKI-LAKI,AB,HINDU,KAWIN,KEPALA KELUARGA,D4 / S1,Wiraswasta,,,HIDUP,
penduduk-930,kk-184,32010111340930,Indra Purnomo,Bogor,2019-09-20,LAKI-LAKI,AB,BUDDHA,KAWIN,ORANG TUA,D4 / S1,Guru,Ayah Indra,Ibu Indra,HIDUP,
penduduk-931,kk-184,32010139960931,Budi Setiawan,Bogor,1979-12-28,PEREMPUAN,AB,KRISTEN,BELUM KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Karyawan Swasta,Ayah Budi,Ibu Budi,PINDAH,
penduduk-932,kk-184,32010128190932,Kartika Hidayati,Bogor,2022-10-22,LAKI-LAKI,A,KONGHUCU,KAWIN,ORANG TUA,SD / SEDERAJAT,Petani,Ayah Kartika,Ibu Kartika,MATI,
penduduk-933,kk-185,32010195960933,Omar Rahayu,Bogor,2010-02-03,LAKI-LAKI,B,KATOLIK,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Pelajar/Mahasiswa,,,HIDUP,
penduduk-934,kk-185,32010138580934,Gunawan Lestari,Bogor,2014-05-11,PEREMPUAN,AB,HINDU,CERAI MATI,SUAMI,TIDAK / BELUM SEKOLAH,Buruh,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-935,kk-185,32010113200935,Budi Purnomo,Bogor,2012-10-09,LAKI-LAKI,A,KRISTEN,CERAI HIDUP,FAMILI LAIN,SMA / SEDERAJAT,Karyawan Swasta,Ayah Budi,Ibu Budi,HIDUP,
penduduk-936,kk-185,32010138900936,Indra Wulandari,Bogor,1956-04-11,PEREMPUAN,B,KRISTEN,BELUM KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Tidak Bekerja,Ayah Indra,Ibu Indra,PINDAH,
penduduk-937,kk-186,32010167840937,Sari Wibowo,Bogor,1991-06-21,LAKI-LAKI,O,KONGHUCU,KAWIN,KEPALA KELUARGA,S2,Petani,,,HIDUP,
penduduk-938,kk-186,32010100590938,Siti Rahayu,Bogor,1947-05-24,PEREMPUAN,O,KATOLIK,CERAI MATI,ANAK,BELUM TAMAT SD,PNS,Ayah Siti,Ibu Siti,HIDUP,
penduduk-939,kk-186,32010162900939,Joko Wijaya,Bogor,1978-12-27,LAKI-LAKI,A,KRISTEN,BELUM KAWIN,SUAMI,S3,Pedagang,Ayah Joko,Ibu Joko,PINDAH,
penduduk-940,kk-186,32010155610940,Ahmad Hidayati,Bogor,1960-07-18,LAKI-LAKI,A,KONGHUCU,CERAI MATI,KEPALA KELUARGA,SD / SEDERAJAT,Tidak Bekerja,Ayah Ahmad,Ibu Ahmad,MATI,
penduduk-941,kk-186,32010151070941,Hani Sari,Bogor,2023-09-03,LAKI-LAKI,-,BUDDHA,CERAI MATI,FAMILI LAIN,D1 / D2 / D3,Pedagang,Ayah Hani,Ibu Hani,HIDUP,
penduduk-942,kk-186,32010105960942,Budi Indrawati,Bogor,1988-03-27,LAKI-LAKI,B,HINDU,CERAI MATI,ORANG TUA,D4 / S1,Guru,Ayah Budi,Ibu Budi,HIDUP,
penduduk-943,kk-186,32010178900943,Fitri Saputra,Bogor,1981-01-10,PEREMPUAN,A,KONGHUCU,KAWIN,ISTRI,SMP / SEDERAJAT,Pedagang,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-944,kk-187,32010179210944,Sari Kurniawan,Bogor,1970-04-05,LAKI-LAKI,B,KRISTEN,KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Dokter,,,HIDUP,
penduduk-945,kk-187,32010181800945,Hani Purnomo,Bogor,1958-08-27,PEREMPUAN,O,KONGHUCU,CERAI HIDUP,MERTUA,D4 / S1,Pedagang,Ayah Hani,Ibu Hani,HIDUP,
penduduk-946,kk-187,32010139350946,Hani Hidayati,Bogor,1977-12-15,LAKI-LAKI,B,ISLAM,BELUM KAWIN,CUCU,SMP / SEDERAJAT,Karyawan Swasta,Ayah Hani,Ibu Hani,HIDUP,
penduduk-947,kk-187,32010192230947,Siti Prasetyo,Bogor,1966-05-17,PEREMPUAN,O,HINDU,BELUM KAWIN,CUCU,SD / SEDERAJAT,PNS,Ayah Siti,Ibu Siti,HIDUP,
penduduk-948,kk-187,32010167030948,Maya Purnomo,Bogor,1951-09-12,PEREMPUAN,O,KONGHUCU,CERAI MATI,SUAMI,D1 / D2 / D3,Guru,Ayah Maya,Ibu Maya,HIDUP,
penduduk-949,kk-187,32010173260949,Nur Wibowo,Bogor,1968-08-25,LAKI-LAKI,O,ISLAM,CERAI MATI,ORANG TUA,S3,Petani,Ayah Nur,Ibu Nur,MATI,
penduduk-950,kk-187,32010169860950,Sari Hidayati,Bogor,1950-02-18,LAKI-LAKI,O,KONGHUCU,CERAI HIDUP,SUAMI,TIDAK / BELUM SEKOLAH,Pedagang,Ayah Sari,Ibu Sari,HIDUP,
penduduk-951,kk-188,32010185630951,Putri Wibowo,Bogor,1981-10-12,LAKI-LAKI,O,KONGHUCU,KAWIN,KEPALA KELUARGA,BELUM TAMAT SD,Pedagang,,,HIDUP,
penduduk-952,kk-188,32010102580952,Eko Hidayat,Bogor,1970-04-20,PEREMPUAN,B,BUDDHA,CERAI MATI,FAMILI LAIN,D1 / D2 / D3,Tidak Bekerja,Ayah Eko,Ibu Eko,PINDAH,
penduduk-953,kk-188,32010121910953,Fitri Santoso,Bogor,1961-10-12,PEREMPUAN,O,KONGHUCU,CERAI MATI,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Pedagang,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-954,kk-188,32010117660954,Indra Kurniawan,Bogor,2015-10-01,PEREMPUAN,AB,HINDU,CERAI MATI,CUCU,SMP / SEDERAJAT,Guru,Ayah Indra,Ibu Indra,MATI,
penduduk-955,kk-188,32010182320955,Joko Sari,Bogor,1961-02-28,LAKI-LAKI,A,BUDDHA,BELUM KAWIN,ORANG TUA,D4 / S1,Dokter,Ayah Joko,Ibu Joko,HIDUP,
penduduk-956,kk-188,32010145180956,Dewi Hidayati,Bogor,1983-12-20,LAKI-LAKI,B,KONGHUCU,BELUM KAWIN,ORANG TUA,SD / SEDERAJAT,Guru,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-957,kk-189,32010126740957,Hani Wibowo,Bogor,1951-03-12,LAKI-LAKI,-,KRISTEN,KAWIN,KEPALA KELUARGA,S2,Tidak Bekerja,,,HIDUP,
penduduk-958,kk-189,32010101980958,Tono Sari,Bogor,1988-05-27,LAKI-LAKI,O,KONGHUCU,CERAI HIDUP,ISTRI,D1 / D2 / D3,Wiraswasta,Ayah Tono,Ibu Tono,HIDUP,
penduduk-959,kk-189,32010182570959,Putri Sari,Bogor,1964-07-08,LAKI-LAKI,-,KATOLIK,KAWIN,SUAMI,BELUM TAMAT SD,Pelajar/Mahasiswa,Ayah Putri,Ibu Putri,HIDUP,
penduduk-960,kk-189,32010172240960,Nur Hidayati,Bogor,1963-10-16,LAKI-LAKI,AB,BUDDHA,CERAI HIDUP,KEPALA KELUARGA,D1 / D2 / D3,Pedagang,Ayah Nur,Ibu Nur,HIDUP,
penduduk-961,kk-190,32010141940961,Joko Rahayu,Bogor,1978-04-11,LAKI-LAKI,O,HINDU,KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,,,HIDUP,
penduduk-962,kk-190,32010173580962,Dewi Sari,Bogor,1999-08-23,PEREMPUAN,O,KONGHUCU,CERAI MATI,KEPALA KELUARGA,SMP / SEDERAJAT,Buruh,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-963,kk-190,32010173380963,Sari Rahayu,Bogor,1984-06-01,LAKI-LAKI,O,KONGHUCU,CERAI MATI,KEPALA KELUARGA,SMA / SEDERAJAT,Pedagang,Ayah Sari,Ibu Sari,HIDUP,
penduduk-964,kk-190,32010172260964,Putri Sari,Bogor,1974-07-03,PEREMPUAN,AB,HINDU,CERAI HIDUP,FAMILI LAIN,SMA / SEDERAJAT,Perawat,Ayah Putri,Ibu Putri,HIDUP,
penduduk-965,kk-190,32010102340965,Gunawan Hidayati,Bogor,1970-05-25,PEREMPUAN,A,HINDU,BELUM KAWIN,ANAK,TIDAK / BELUM SEKOLAH,PNS,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-966,kk-190,32010136100966,Siti Santoso,Bogor,1957-07-21,PEREMPUAN,O,HINDU,CERAI HIDUP,SUAMI,SMA / SEDERAJAT,Pelajar/Mahasiswa,Ayah Siti,Ibu Siti,HIDUP,
penduduk-967,kk-190,32010118910967,Budi Hidayati,Bogor,2004-08-03,PEREMPUAN,-,BUDDHA,BELUM KAWIN,ORANG TUA,BELUM TAMAT SD,Wiraswasta,Ayah Budi,Ibu Budi,HIDUP,
penduduk-968,kk-191,32010117630968,Kartika Kurniawan,Bogor,1954-10-07,LAKI-LAKI,-,HINDU,KAWIN,KEPALA KELUARGA,BELUM TAMAT SD,Tidak Bekerja,,,HIDUP,
penduduk-969,kk-191,32010119840969,Putri Sari,Bogor,2011-11-16,LAKI-LAKI,B,ISLAM,CERAI HIDUP,SUAMI,SD / SEDERAJAT,Dokter,Ayah Putri,Ibu Putri,MATI,
penduduk-970,kk-191,32010150430970,Maya Wijaya,Bogor,1971-11-02,LAKI-LAKI,A,HINDU,CERAI HIDUP,FAMILI LAIN,D1 / D2 / D3,Petani,Ayah Maya,Ibu Maya,HIDUP,
penduduk-971,kk-191,32010153530971,Hani Hidayati,Bogor,1945-03-13,PEREMPUAN,AB,KONGHUCU,BELUM KAWIN,MENANTU,S3,PNS,Ayah Hani,Ibu Hani,HIDUP,
penduduk-972,kk-191,32010144730972,Ahmad Sari,Bogor,1974-04-07,LAKI-LAKI,O,HINDU,KAWIN,MERTUA,SMA / SEDERAJAT,Dokter,Ayah Ahmad,Ibu Ahmad,HIDUP,
penduduk-973,kk-191,32010183920973,Ahmad Wijaya,Bogor,1967-02-23,LAKI-LAKI,A,ISLAM,BELUM KAWIN,ORANG TUA,D1 / D2 / D3,Buruh,Ayah Ahmad,Ibu Ahmad,MATI,
penduduk-974,kk-191,32010132860974,Indra Prasetyo,Bogor,1990-05-23,LAKI-LAKI,-,BUDDHA,KAWIN,SUAMI,D4 / S1,Pelajar/Mahasiswa,Ayah Indra,Ibu Indra,HIDUP,
penduduk-975,kk-192,32010132630975,Siti Sari,Bogor,1956-09-23,LAKI-LAKI,AB,BUDDHA,KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Dokter,,,HIDUP,
penduduk-976,kk-192,32010172130976,Indra Prasetyo,Bogor,1975-12-13,LAKI-LAKI,O,HINDU,BELUM KAWIN,MERTUA,SMP / SEDERAJAT,Wiraswasta,Ayah Indra,Ibu Indra,HIDUP,
penduduk-977,kk-192,32010175600977,Putri Rahayu,Bogor,1994-03-13,LAKI-LAKI,AB,ISLAM,KAWIN,MERTUA,S2,Tidak Bekerja,Ayah Putri,Ibu Putri,PINDAH,
penduduk-978,kk-193,32010131680978,Gunawan Hidayati,Bogor,1960-09-12,LAKI-LAKI,-,HINDU,KAWIN,KEPALA KELUARGA,SMA / SEDERAJAT,Tidak Bekerja,,,MATI,
penduduk-979,kk-193,32010102920979,Kartika Sari,Bogor,1981-11-21,LAKI-LAKI,O,ISLAM,BELUM KAWIN,MENANTU,TIDAK / BELUM SEKOLAH,Perawat,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-980,kk-193,32010117200980,Eko Santoso,Bogor,1969-01-04,LAKI-LAKI,O,KATOLIK,BELUM KAWIN,MERTUA,S2,Petani,Ayah Eko,Ibu Eko,HIDUP,
penduduk-981,kk-193,32010125180981,Hani Lestari,Bogor,1997-09-09,PEREMPUAN,O,BUDDHA,CERAI MATI,ANAK,SMP / SEDERAJAT,Petani,Ayah Hani,Ibu Hani,HIDUP,
penduduk-982,kk-193,32010164590982,Indra Kurniawan,Bogor,2008-10-08,LAKI-LAKI,B,KRISTEN,CERAI HIDUP,ISTRI,SMP / SEDERAJAT,Petani,Ayah Indra,Ibu Indra,MATI,
penduduk-983,kk-194,32010102870983,Hani Setiawan,Bogor,1978-02-01,LAKI-LAKI,B,ISLAM,KAWIN,KEPALA KELUARGA,BELUM TAMAT SD,PNS,,,HIDUP,
penduduk-984,kk-194,32010183690984,Nur Purnomo,Bogor,1975-07-07,PEREMPUAN,-,KONGHUCU,KAWIN,MERTUA,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,Ayah Nur,Ibu Nur,HIDUP,
penduduk-985,kk-194,32010162180985,Maya Purnomo,Bogor,1979-10-28,PEREMPUAN,O,KATOLIK,CERAI MATI,FAMILI LAIN,D4 / S1,Wiraswasta,Ayah Maya,Ibu Maya,HIDUP,
penduduk-986,kk-194,32010138120986,Tono Sari,Bogor,1952-01-23,LAKI-LAKI,A,HINDU,CERAI MATI,ANAK,TIDAK / BELUM SEKOLAH,Perawat,Ayah Tono,Ibu Tono,HIDUP,
penduduk-987,kk-194,32010140990987,Umi Purnomo,Bogor,2015-04-09,PEREMPUAN,O,KATOLIK,BELUM KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,Perawat,Ayah Umi,Ibu Umi,HIDUP,
penduduk-988,kk-194,32010159140988,Nur Sari,Bogor,1954-07-11,LAKI-LAKI,O,KATOLIK,KAWIN,ISTRI,D4 / S1,Wiraswasta,Ayah Nur,Ibu Nur,HIDUP,
penduduk-989,kk-194,32010148920989,Nur Sari,Bogor,1957-02-24,PEREMPUAN,B,KATOLIK,BELUM KAWIN,ANAK,S3,Buruh,Ayah Nur,Ibu Nur,PINDAH,
penduduk-990,kk-195,32010147200990,Siti Sari,Bogor,2016-02-11,LAKI-LAKI,-,KRISTEN,KAWIN,KEPALA KELUARGA,SMA / SEDERAJAT,Tidak Bekerja,,,MATI,
penduduk-991,kk-195,32010126100991,Nur Setiawan,Bogor,1999-04-05,PEREMPUAN,A,HINDU,KAWIN,ORANG TUA,S2,Perawat,Ayah Nur,Ibu Nur,HIDUP,
penduduk-992,kk-195,32010157820992,Tono Wibowo,Bogor,1960-05-19,PEREMPUAN,-,BUDDHA,CERAI HIDUP,FAMILI LAIN,TIDAK / BELUM SEKOLAH,Wiraswasta,Ayah Tono,Ibu Tono,PINDAH,
penduduk-993,kk-196,32010120660993,Fitri Purnomo,Bogor,2000-10-02,LAKI-LAKI,A,HINDU,KAWIN,KEPALA KELUARGA,SMA / SEDERAJAT,Karyawan Swasta,,,HIDUP,
penduduk-994,kk-196,32010183030994,Tono Wulandari,Bogor,1947-06-14,LAKI-LAKI,-,HINDU,CERAI MATI,MENANTU,D1 / D2 / D3,Pelajar/Mahasiswa,Ayah Tono,Ibu Tono,PINDAH,
